Date,Time,Open,High,Low,Close,Volume
2011.05.03,0:00,1.4828,1.489,1.4754,1.4824,21193
2011.05.04,0:00,1.4824,1.494,1.4775,1.4826,22530
2011.05.05,0:00,1.4825,1.4899,1.4509,1.4535,26198
2011.05.06,0:00,1.4536,1.4587,1.4315,1.4324,33206
2011.05.09,0:00,1.4359,1.4441,1.4254,1.4364,25845
2011.05.10,0:00,1.4365,1.4412,1.427,1.4408,25564
2011.05.11,0:00,1.4408,1.4422,1.4171,1.4191,25869
2011.05.12,0:00,1.4191,1.4276,1.4123,1.4245,27811
2011.05.13,0:00,1.4245,1.4339,1.4066,1.4109,27616
2011.05.16,0:00,1.4089,1.4244,1.4047,1.4155,25232
2011.05.17,0:00,1.4155,1.4238,1.412,1.4236,28981
2011.05.18,0:00,1.4235,1.4286,1.4194,1.4247,25920
2011.05.19,0:00,1.4248,1.4324,1.4206,1.4312,25365
2011.05.20,0:00,1.431,1.4345,1.4132,1.4156,26076
2011.05.23,0:00,1.4123,1.4145,1.3969,1.4047,28559
2011.05.24,0:00,1.4046,1.4132,1.4002,1.4099,26828
2011.05.25,0:00,1.4099,1.4118,1.4013,1.4087,28627
2011.05.26,0:00,1.4087,1.4206,1.4067,1.4144,26951
2011.05.27,0:00,1.4144,1.4309,1.4125,1.4309,28617
2011.05.30,0:00,1.4322,1.4322,1.4256,1.4278,13278
2011.05.31,0:00,1.4281,1.4423,1.4278,1.4395,24475
2011.06.01,0:00,1.4396,1.4458,1.432,1.4327,27400
2011.06.02,0:00,1.4326,1.4513,1.4307,1.449,25389
2011.06.03,0:00,1.4491,1.4642,1.4451,1.4636,25214
2011.06.06,0:00,1.4611,1.4658,1.4557,1.4575,23155
2011.06.07,0:00,1.4574,1.4695,1.4563,1.469,22540
2011.06.08,0:00,1.469,1.4694,1.4564,1.4584,24720
2011.06.09,0:00,1.4584,1.4651,1.4477,1.4508,24233
2011.06.10,0:00,1.4508,1.455,1.4322,1.4345,24708
2011.06.13,0:00,1.4321,1.4429,1.432,1.4411,21378
2011.06.14,0:00,1.4412,1.4497,1.4378,1.4439,22931
2011.06.15,0:00,1.4439,1.4451,1.4156,1.4177,26339
2011.06.16,0:00,1.4178,1.4218,1.4072,1.421,32283
2011.06.17,0:00,1.4209,1.4338,1.4127,1.4299,28266
2011.06.20,0:00,1.4278,1.4327,1.4191,1.4303,23612
2011.06.21,0:00,1.4303,1.4422,1.4302,1.4411,23758
2011.06.22,0:00,1.441,1.4441,1.4341,1.4351,24361
2011.06.23,0:00,1.4351,1.4357,1.4126,1.4255,26359
2011.06.24,0:00,1.4254,1.4305,1.4141,1.4185,24782
2011.06.27,0:00,1.419,1.4293,1.4102,1.4286,23951
2011.06.28,0:00,1.4286,1.4396,1.4236,1.437,23596
2011.06.29,0:00,1.4369,1.4447,1.4327,1.4432,24803
2011.06.30,0:00,1.4432,1.4537,1.4426,1.4499,22641
2011.07.01,0:00,1.4499,1.4551,1.4436,1.4531,22106
2011.07.04,0:00,1.4534,1.4577,1.4495,1.4537,14928
2011.07.05,0:00,1.4537,1.4553,1.4396,1.4427,21695
2011.07.06,0:00,1.4428,1.4466,1.4285,1.4317,22924
2011.07.07,0:00,1.4317,1.4373,1.422,1.4362,23404
2011.07.08,0:00,1.4362,1.4369,1.4212,1.4262,23534
2011.07.11,0:00,1.4203,1.4227,1.3986,1.403,26971
2011.07.12,0:00,1.4028,1.4061,1.3836,1.3975,38226
2011.07.13,0:00,1.3975,1.4192,1.395,1.4157,31454
2011.07.14,0:00,1.4157,1.4281,1.4115,1.4142,33043
2011.07.15,0:00,1.4142,1.4198,1.4091,1.4148,25159
2011.07.18,0:00,1.4108,1.4133,1.4014,1.411,24902
2011.07.19,0:00,1.411,1.4217,1.4068,1.4155,25795
2011.07.20,0:00,1.4154,1.4238,1.4133,1.4212,22525
2011.07.21,0:00,1.4213,1.4434,1.4138,1.4431,29946
2011.07.22,0:00,1.4423,1.4437,1.4323,1.4354,23072
2011.07.25,0:00,1.4386,1.4416,1.4324,1.4376,21262
2011.07.26,0:00,1.4374,1.4525,1.4357,1.4511,23193
2011.07.27,0:00,1.4509,1.4535,1.4338,1.4368,24351
2011.07.28,0:00,1.4368,1.44,1.4254,1.4333,23465
2011.07.29,0:00,1.4333,1.4412,1.4229,1.4396,28376
2011.08.01,0:00,1.4375,1.4453,1.4184,1.4249,26097
2011.08.02,0:00,1.4249,1.4282,1.415,1.4203,30239
2011.08.03,0:00,1.4201,1.4343,1.4143,1.4322,32048
2011.08.04,0:00,1.4321,1.4371,1.4088,1.409,37763
2011.08.05,0:00,1.409,1.4297,1.4055,1.4278,42560
2011.08.08,0:00,1.4423,1.443,1.4129,1.4176,43555
2011.08.09,0:00,1.4176,1.4375,1.4151,1.4373,48103
2011.08.10,0:00,1.4374,1.44,1.4161,1.4175,38935
2011.08.11,0:00,1.4175,1.4294,1.4103,1.4239,42855
2011.08.12,0:00,1.4236,1.429,1.4149,1.4246,29324
2011.08.15,0:00,1.4266,1.4477,1.4249,1.4443,23681
2011.08.16,0:00,1.4442,1.4471,1.4353,1.4406,26715
2011.08.17,0:00,1.4407,1.4517,1.4324,1.4424,25394
2011.08.18,0:00,1.4425,1.4451,1.4271,1.4326,26624
2011.08.19,0:00,1.4325,1.4452,1.4258,1.4399,27459
2011.08.22,0:00,1.4376,1.4434,1.4346,1.4357,20265
2011.08.23,0:00,1.4357,1.4499,1.4353,1.444,21620
2011.08.24,0:00,1.444,1.4481,1.4377,1.4413,22405
2011.08.25,0:00,1.4413,1.4474,1.4327,1.4376,21409
2011.08.26,0:00,1.4375,1.4501,1.4328,1.4496,23466
2011.08.29,0:00,1.4497,1.4548,1.4465,1.4509,17512
2011.08.30,0:00,1.4508,1.4533,1.4384,1.4441,20410
2011.08.31,0:00,1.444,1.4468,1.4358,1.4367,19107
2011.09.01,0:00,1.4368,1.4384,1.4226,1.4257,22047
2011.09.02,0:00,1.4255,1.4287,1.4182,1.4206,22813
2011.09.05,0:00,1.4159,1.4172,1.406,1.4096,19189
2011.09.06,0:00,1.4096,1.4284,1.3972,1.3996,31118
2011.09.07,0:00,1.3994,1.4149,1.3991,1.4097,25723
2011.09.08,0:00,1.4097,1.4099,1.3872,1.3881,25564
2011.09.09,0:00,1.388,1.3936,1.3627,1.3649,30659
2011.09.12,0:00,1.3585,1.3694,1.3496,1.3677,34713
2011.09.13,0:00,1.368,1.3738,1.3557,1.3677,33152
2011.09.14,0:00,1.3676,1.3782,1.3591,1.3752,31615
2011.09.15,0:00,1.375,1.3936,1.3703,1.3876,28570
2011.09.16,0:00,1.3874,1.3892,1.3753,1.3797,24722
2011.09.19,0:00,1.3688,1.372,1.3586,1.368,26117
2011.09.20,0:00,1.3681,1.3744,1.3593,1.3698,29934
2011.09.21,0:00,1.3699,1.3796,1.3562,1.357,32227
2011.09.22,0:00,1.357,1.36,1.3384,1.3463,38491
2011.09.23,0:00,1.3463,1.3566,1.3418,1.3505,36406
2011.09.26,0:00,1.3519,1.3549,1.3362,1.353,36631
2011.09.27,0:00,1.353,1.3667,1.3478,1.3584,32098
2011.09.28,0:00,1.3578,1.369,1.3532,1.3541,34145
2011.09.29,0:00,1.354,1.3678,1.3519,1.3595,34526
2011.09.30,0:00,1.3595,1.3601,1.3383,1.339,32680
2011.10.03,0:00,1.3338,1.3381,1.3166,1.3173,35984
2011.10.04,0:00,1.3175,1.3368,1.3145,1.3346,40217
2011.10.05,0:00,1.3347,1.3383,1.326,1.3347,35659
2011.10.06,0:00,1.3346,1.345,1.3241,1.3437,35892
2011.10.07,0:00,1.3436,1.3524,1.336,1.3372,32311
2011.10.10,0:00,1.3387,1.3698,1.3377,1.3641,28224
2011.10.11,0:00,1.3641,1.3683,1.3565,1.3638,30265
2011.10.12,0:00,1.3638,1.3833,1.3582,1.379,31189
2011.10.13,0:00,1.3788,1.3826,1.3685,1.3776,33273
2011.10.14,0:00,1.3774,1.3893,1.3723,1.3878,29526
2011.10.17,0:00,1.3865,1.3914,1.3725,1.3736,29976
2011.10.18,0:00,1.3737,1.3817,1.3652,1.3751,33870
2011.10.19,0:00,1.3751,1.3869,1.3724,1.3757,33871
2011.10.20,0:00,1.3758,1.3842,1.3656,1.3777,38517
2011.10.21,0:00,1.3778,1.3901,1.3703,1.3894,32737
2011.10.24,0:00,1.384,1.3956,1.3822,1.3928,28913
2011.10.25,0:00,1.3928,1.3959,1.3848,1.3908,34233
2011.10.26,0:00,1.3906,1.3975,1.3798,1.3903,33596
2011.10.27,0:00,1.3904,1.4247,1.3864,1.4186,37250
2011.10.28,0:00,1.4187,1.42,1.4133,1.4154,29770
2011.10.31,0:00,1.4139,1.4171,1.3828,1.3858,34533
2011.11.01,0:00,1.3858,1.387,1.3608,1.37,41616
2011.11.02,0:00,1.3701,1.3828,1.3636,1.3745,37193
2011.11.03,0:00,1.3746,1.3854,1.3656,1.3822,40705
2011.11.04,0:00,1.3821,1.3868,1.371,1.3783,33918
2011.11.07,0:00,1.3826,1.383,1.3681,1.3774,29884
2011.11.08,0:00,1.3774,1.3846,1.3724,1.3831,29386
2011.11.09,0:00,1.3832,1.3857,1.3523,1.3542,36530
2011.11.10,0:00,1.3541,1.3652,1.3483,1.3604,36007
2011.11.11,0:00,1.3604,1.3794,1.3578,1.3745,28767
2011.11.14,0:00,1.3808,1.3808,1.3591,1.3632,27928
2011.11.15,0:00,1.363,1.364,1.3496,1.3538,29754
2011.11.16,0:00,1.3536,1.3556,1.3428,1.3461,34255
2011.11.17,0:00,1.3459,1.3539,1.342,1.3458,36476
2011.11.18,0:00,1.3455,1.3614,1.3446,1.3523,29216
2011.11.21,0:00,1.3511,1.354,1.3429,1.3487,27811
2011.11.22,0:00,1.3486,1.3568,1.3469,1.3504,27402
2011.11.23,0:00,1.3503,1.3531,1.332,1.334,30302
2011.11.24,0:00,1.334,1.3411,1.3316,1.3344,20407
2011.11.25,0:00,1.3345,1.3351,1.3211,1.3235,25177
2011.11.28,0:00,1.3302,1.3398,1.3272,1.3318,29913
2011.11.29,0:00,1.3318,1.3442,1.3285,1.3315,28073
2011.11.30,0:00,1.3314,1.3533,1.3259,1.3445,30647
2011.12.01,0:00,1.3444,1.352,1.3417,1.3459,27710
2011.12.02,0:00,1.346,1.3548,1.3363,1.3402,26764
2011.12.05,0:00,1.3421,1.3486,1.3374,1.3399,23227
2011.12.06,0:00,1.34,1.3427,1.3333,1.3401,24114
2011.12.07,0:00,1.3402,1.3453,1.335,1.3411,23385
2011.12.08,0:00,1.3411,1.3459,1.3288,1.3339,25809
2011.12.09,0:00,1.334,1.3433,1.3281,1.3384,26890
2011.12.12,0:00,1.3382,1.3382,1.3162,1.3187,25506
2011.12.13,0:00,1.3185,1.3236,1.3009,1.3035,29572
2011.12.14,0:00,1.3035,1.3064,1.2945,1.2982,29666
2011.12.15,0:00,1.2984,1.3049,1.2956,1.3014,27025
2011.12.16,0:00,1.3015,1.3083,1.2995,1.3037,22625
2011.12.19,0:00,1.304,1.3044,1.2982,1.2996,18770
2011.12.20,0:00,1.2997,1.3131,1.2992,1.3081,18184
2011.12.21,0:00,1.308,1.3197,1.3025,1.3047,24325
2011.12.22,0:00,1.3046,1.3118,1.3018,1.3049,18826
2011.12.23,0:00,1.3048,1.3096,1.3025,1.3047,12988
2011.12.26,0:00,1.3055,1.3081,1.305,1.3057,2782
2011.12.27,0:00,1.3051,1.3083,1.3042,1.3068,10204
2011.12.28,0:00,1.3067,1.308,1.2911,1.294,15368
2011.12.29,0:00,1.294,1.2963,1.2858,1.2959,18967
2011.12.30,0:00,1.2959,1.2998,1.2904,1.2943,16899
2012.01.02,0:00,1.2928,1.2971,1.2917,1.2933,4895
2012.01.03,0:00,1.2933,1.3076,1.2931,1.3048,20767
2012.01.04,0:00,1.3049,1.3072,1.2897,1.2941,21411
2012.01.05,0:00,1.294,1.2946,1.277,1.2787,26001
2012.01.06,0:00,1.2786,1.2812,1.2697,1.2718,21639
2012.01.09,0:00,1.2695,1.2785,1.2666,1.2763,19364
2012.01.10,0:00,1.2763,1.2818,1.2742,1.2776,19558
2012.01.11,0:00,1.2774,1.2789,1.2661,1.2706,21509
2012.01.12,0:00,1.2705,1.2844,1.2699,1.2813,21654
2012.01.13,0:00,1.2812,1.2878,1.2624,1.2676,28167
2012.01.16,0:00,1.2635,1.2687,1.2625,1.2666,16975
2012.01.17,0:00,1.2665,1.2808,1.2648,1.2736,21755
2012.01.18,0:00,1.2735,1.2867,1.2733,1.2862,23920
2012.01.19,0:00,1.2861,1.2971,1.2839,1.2967,22928
2012.01.20,0:00,1.2968,1.2986,1.2887,1.2933,18504
2012.01.23,0:00,1.2877,1.3052,1.2875,1.3013,20021
2012.01.24,0:00,1.301,1.3062,1.2953,1.3033,22502
2012.01.25,0:00,1.3032,1.312,1.293,1.3105,24595
2012.01.26,0:00,1.3105,1.3183,1.3089,1.3107,21034
2012.01.27,0:00,1.3106,1.3233,1.3077,1.3222,25645
2012.01.30,0:00,1.3223,1.3224,1.3076,1.3143,19405
2012.01.31,0:00,1.3143,1.3213,1.3041,1.3082,20957
2012.02.01,0:00,1.3082,1.3218,1.3026,1.3159,22603
2012.02.02,0:00,1.316,1.3196,1.3085,1.3143,21061
2012.02.03,0:00,1.3143,1.3203,1.3065,1.3164,21306
2012.02.06,0:00,1.3112,1.3141,1.3027,1.3129,19949
2012.02.07,0:00,1.3129,1.3269,1.3089,1.3259,22277
2012.02.08,0:00,1.3259,1.3288,1.322,1.3259,21822
2012.02.09,0:00,1.326,1.332,1.3214,1.3284,25265
2012.02.10,0:00,1.3285,1.329,1.3155,1.3201,20291
2012.02.13,0:00,1.3207,1.3284,1.3185,1.3185,18263
2012.02.14,0:00,1.3184,1.3215,1.3079,1.3132,24332
2012.02.15,0:00,1.3131,1.319,1.3043,1.3065,24703
2012.02.16,0:00,1.3065,1.3158,1.2974,1.3129,25081
2012.02.17,0:00,1.313,1.3197,1.3114,1.314,18452
2012.02.20,0:00,1.3179,1.3276,1.3173,1.3242,17313
2012.02.21,0:00,1.3242,1.3292,1.3186,1.3232,23770
2012.02.22,0:00,1.3231,1.3266,1.3211,1.3246,20336
2012.02.23,0:00,1.3249,1.3378,1.3231,1.3371,19600
2012.02.24,0:00,1.337,1.3485,1.3356,1.3451,19215
2012.02.27,0:00,1.3462,1.3479,1.3366,1.3396,20917
2012.02.28,0:00,1.3396,1.3471,1.3389,1.3458,20871
2012.02.29,0:00,1.3456,1.3485,1.3314,1.3323,24054
2012.03.01,0:00,1.3323,1.3356,1.3281,1.3308,23710
2012.03.02,0:00,1.3309,1.3332,1.3187,1.3195,20800
2012.03.05,0:00,1.3191,1.3241,1.316,1.3216,20204
2012.03.06,0:00,1.3215,1.3225,1.3103,1.311,22058
2012.03.07,0:00,1.3111,1.3164,1.3096,1.3148,18715
2012.03.08,0:00,1.3147,1.329,1.3135,1.3273,19697
2012.03.09,0:00,1.3273,1.3277,1.3096,1.3124,19597
2012.03.12,0:00,1.3102,1.3158,1.3078,1.3153,16014
2012.03.13,0:00,1.3154,1.3191,1.3051,1.3083,19727
2012.03.14,0:00,1.3082,1.309,1.3011,1.3031,18755
2012.03.15,0:00,1.3032,1.3119,1.3003,1.3079,19169
2012.03.16,0:00,1.3079,1.3186,1.3048,1.3175,16180
2012.03.19,0:00,1.3174,1.3265,1.3141,1.3237,13999
2012.03.20,0:00,1.3236,1.3251,1.3172,1.3223,14904
2012.03.21,0:00,1.3222,1.3284,1.3178,1.3214,18018
2012.03.22,0:00,1.3215,1.3254,1.3133,1.3199,20600
2012.03.23,0:00,1.3199,1.3293,1.319,1.3266,18745
2012.03.26,0:00,1.327,1.3367,1.3191,1.3357,17287
2012.03.27,0:00,1.3356,1.3385,1.3312,1.3315,18168
2012.03.28,0:00,1.3315,1.3373,1.3277,1.3316,21542
2012.03.29,0:00,1.3315,1.3345,1.3251,1.3301,21371
2012.03.30,0:00,1.33,1.3376,1.3293,1.3344,18221
2012.04.02,0:00,1.3359,1.338,1.3277,1.3319,16883
2012.04.03,0:00,1.332,1.3367,1.3213,1.3233,18618
2012.04.04,0:00,1.3233,1.3238,1.3106,1.3141,19628
2012.04.05,0:00,1.3141,1.3163,1.3034,1.3065,16187
2012.04.06,0:00,1.3064,1.3111,1.3046,1.3095,8087
2012.04.09,0:00,1.31,1.3133,1.3032,1.3105,8704
2012.04.10,0:00,1.3105,1.3144,1.3054,1.3081,20874
2012.04.11,0:00,1.308,1.3156,1.3066,1.3109,18498
2012.04.12,0:00,1.311,1.3212,1.3101,1.3186,18608
2012.04.13,0:00,1.3187,1.32,1.3069,1.3076,20423
2012.04.16,0:00,1.3066,1.3147,1.2994,1.3141,20160
2012.04.17,0:00,1.314,1.3172,1.309,1.3125,17069
2012.04.18,0:00,1.3126,1.314,1.3057,1.3122,16864
2012.04.19,0:00,1.3122,1.3165,1.307,1.3136,18319
2012.04.20,0:00,1.3136,1.3226,1.3128,1.3218,15155
2012.04.23,0:00,1.3182,1.321,1.3104,1.3155,14850
2012.04.24,0:00,1.3155,1.3217,1.3144,1.3195,15683
2012.04.25,0:00,1.3196,1.3236,1.3173,1.3215,15336
2012.04.26,0:00,1.3215,1.3262,1.3198,1.3215,13381
2012.04.27,0:00,1.3215,1.3269,1.3156,1.3245,18345
2012.04.30,0:00,1.3236,1.3266,1.3207,1.3239,12805
2012.05.01,0:00,1.3238,1.3283,1.3203,1.3236,8578
2012.05.02,0:00,1.3236,1.3241,1.3121,1.3157,14415
2012.05.03,0:00,1.3158,1.318,1.3095,1.3151,13539
2012.05.04,0:00,1.3152,1.3178,1.308,1.3081,13468
2012.05.07,0:00,1.3011,1.3064,1.2954,1.3049,17843
2012.05.08,0:00,1.305,1.3065,1.2982,1.3005,17047
2012.05.09,0:00,1.3005,1.3007,1.2911,1.2928,21741
2012.05.10,0:00,1.2927,1.2978,1.2924,1.2934,16397
2012.05.11,0:00,1.2934,1.2957,1.2904,1.2917,16227
2012.05.14,0:00,1.29,1.2904,1.2821,1.2823,16921
2012.05.15,0:00,1.2823,1.2868,1.2721,1.2728,17449
2012.05.16,0:00,1.2728,1.2758,1.2681,1.2715,21305
2012.05.17,0:00,1.2714,1.2749,1.2666,1.2697,19919
2012.05.18,0:00,1.2696,1.2794,1.2642,1.2774,21038
2012.05.21,0:00,1.2763,1.2824,1.2724,1.2816,19081
2012.05.22,0:00,1.2815,1.2819,1.2657,1.2683,18775
2012.05.23,0:00,1.2682,1.2687,1.2545,1.2581,25560
2012.05.24,0:00,1.2583,1.2619,1.2515,1.2531,24281
2012.05.25,0:00,1.2532,1.2602,1.2495,1.2513,19646
2012.05.28,0:00,1.2575,1.2624,1.2524,1.254,12391
2012.05.29,0:00,1.254,1.2574,1.2461,1.25,18444
2012.05.30,0:00,1.25,1.2504,1.2361,1.2366,20399
2012.05.31,0:00,1.2365,1.2428,1.2336,1.2364,18918
2012.06.01,0:00,1.2365,1.2458,1.2287,1.2426,24213
2012.06.04,0:00,1.2415,1.2509,1.2385,1.2498,17771
2012.06.05,0:00,1.2497,1.2541,1.2409,1.2451,17727
2012.06.06,0:00,1.2452,1.2585,1.244,1.258,21680
2012.06.07,0:00,1.2579,1.2625,1.254,1.2559,20249
2012.06.08,0:00,1.256,1.2574,1.2435,1.2514,20286
2012.06.11,0:00,1.2638,1.2668,1.248,1.2482,20718
2012.06.12,0:00,1.248,1.2528,1.2442,1.2502,20105
2012.06.13,0:00,1.2502,1.261,1.2473,1.2556,21585
2012.06.14,0:00,1.2555,1.2636,1.2541,1.2631,21215
2012.06.15,0:00,1.2632,1.2664,1.2591,1.2654,18442
2012.06.18,0:00,1.2695,1.2746,1.2556,1.2574,24382
2012.06.19,0:00,1.2574,1.273,1.2568,1.2684,21786
2012.06.20,0:00,1.2684,1.2742,1.2637,1.2705,22359
2012.06.21,0:00,1.2706,1.2707,1.2531,1.2539,23408
2012.06.22,0:00,1.254,1.2583,1.2519,1.2564,19261
2012.06.25,0:00,1.2545,1.2557,1.2471,1.2503,16186
2012.06.26,0:00,1.2502,1.253,1.2441,1.2492,18994
2012.06.27,0:00,1.249,1.2508,1.2445,1.2467,16802
2012.06.28,0:00,1.2467,1.2523,1.2407,1.2442,20836
2012.06.29,0:00,1.2442,1.2692,1.2432,1.2653,26176
2012.07.02,0:00,1.2676,1.2679,1.2568,1.2577,17412
2012.07.03,0:00,1.2573,1.2627,1.2558,1.2606,14758
2012.07.04,0:00,1.2607,1.2607,1.2507,1.2525,11946
2012.07.05,0:00,1.2525,1.2538,1.2363,1.2391,19444
2012.07.06,0:00,1.239,1.2401,1.226,1.2285,17900
2012.07.09,0:00,1.2261,1.2324,1.2255,1.2312,15578
2012.07.10,0:00,1.2311,1.2333,1.2235,1.2249,16305
2012.07.11,0:00,1.2249,1.2297,1.2212,1.2237,16173
2012.07.12,0:00,1.2238,1.2248,1.2166,1.2202,15852
2012.07.13,0:00,1.2201,1.2256,1.2162,1.2245,14984
2012.07.16,0:00,1.2267,1.2289,1.2175,1.2271,12633
2012.07.17,0:00,1.227,1.2316,1.2188,1.2294,16763
2012.07.18,0:00,1.2293,1.2306,1.2216,1.2283,16344
2012.07.19,0:00,1.2282,1.2324,1.2228,1.2279,17161
2012.07.20,0:00,1.228,1.2282,1.2144,1.2158,16721
2012.07.23,0:00,1.2119,1.2144,1.2067,1.2115,19232
2012.07.24,0:00,1.2116,1.2137,1.2041,1.2058,18911
2012.07.25,0:00,1.206,1.217,1.2053,1.2156,20053
2012.07.26,0:00,1.2155,1.2329,1.2117,1.2282,21065
2012.07.27,0:00,1.2281,1.2389,1.2241,1.2316,21919
2012.07.30,0:00,1.2298,1.231,1.2225,1.2259,15688
2012.07.31,0:00,1.2259,1.233,1.2248,1.2302,18367
2012.08.01,0:00,1.2303,1.2336,1.2218,1.2224,17167
2012.08.02,0:00,1.2224,1.2406,1.2133,1.218,23577
2012.08.03,0:00,1.218,1.2392,1.2166,1.2387,19254
2012.08.06,0:00,1.2397,1.2442,1.2341,1.2398,15333
2012.08.07,0:00,1.2399,1.2441,1.2375,1.2398,14964
2012.08.08,0:00,1.2397,1.2402,1.2326,1.2364,15292
2012.08.09,0:00,1.2364,1.2387,1.2266,1.2305,15728
2012.08.10,0:00,1.2304,1.2316,1.2241,1.2289,14397
2012.08.13,0:00,1.2289,1.2373,1.226,1.2331,13548
2012.08.14,0:00,1.2331,1.2385,1.2316,1.232,14574
2012.08.15,0:00,1.2321,1.2343,1.2264,1.229,11771
2012.08.16,0:00,1.229,1.2372,1.2255,1.2355,14736
2012.08.17,0:00,1.2356,1.2382,1.2288,1.233,13011
2012.08.20,0:00,1.2351,1.2368,1.2295,1.2344,13106
2012.08.21,0:00,1.2344,1.2487,1.2341,1.2471,15273
2012.08.22,0:00,1.247,1.2537,1.2431,1.2527,16367
2012.08.23,0:00,1.2528,1.2589,1.2523,1.2563,17726
2012.08.24,0:00,1.2563,1.2569,1.2481,1.2511,15663
2012.08.27,0:00,1.2511,1.2535,1.2489,1.2498,9855
2012.08.28,0:00,1.2497,1.2576,1.2465,1.2564,14285
2012.08.29,0:00,1.2564,1.2573,1.2518,1.2529,13057
2012.08.30,0:00,1.2528,1.2563,1.2487,1.2505,13117
2012.08.31,0:00,1.2505,1.2637,1.2493,1.2573,18007
2012.09.03,0:00,1.2569,1.261,1.256,1.2591,10113
2012.09.04,0:00,1.2591,1.2627,1.2555,1.2565,14082
2012.09.05,0:00,1.2565,1.2624,1.2501,1.2599,17836
2012.09.06,0:00,1.2599,1.2651,1.2561,1.2629,19380
2012.09.07,0:00,1.263,1.2816,1.2626,1.2815,18239
2012.09.10,0:00,1.2808,1.2811,1.2755,1.2757,13475
2012.09.11,0:00,1.2758,1.287,1.2754,1.2854,16689
2012.09.12,0:00,1.2853,1.2936,1.2815,1.2898,19241
2012.09.13,0:00,1.2899,1.3001,1.2854,1.2988,18582
2012.09.14,0:00,1.2988,1.3168,1.2979,1.3129,19634
2012.09.17,0:00,1.3118,1.3172,1.3083,1.3117,15244
2012.09.18,0:00,1.3116,1.312,1.3029,1.3047,16417
2012.09.19,0:00,1.3046,1.3084,1.2993,1.3048,16253
2012.09.20,0:00,1.3047,1.3058,1.2919,1.2968,18467
2012.09.21,0:00,1.2968,1.3047,1.2955,1.2983,18692
2012.09.24,0:00,1.2976,1.2989,1.2891,1.2929,13565
2012.09.25,0:00,1.293,1.297,1.2886,1.29,16426
2012.09.26,0:00,1.2899,1.2912,1.2835,1.2871,15318
2012.09.27,0:00,1.2873,1.2927,1.2828,1.2913,16796
2012.09.28,0:00,1.2912,1.2959,1.2838,1.2849,17652
2012.10.01,0:00,1.2843,1.2938,1.2803,1.2887,16003
2012.10.02,0:00,1.2888,1.2967,1.288,1.2918,14733
2012.10.03,0:00,1.2919,1.2936,1.2877,1.2904,13840
2012.10.04,0:00,1.2905,1.3031,1.2901,1.3017,16061
2012.10.05,0:00,1.3016,1.3071,1.2994,1.303,13487
2012.10.08,0:00,1.3023,1.3025,1.2937,1.2967,10704
2012.10.09,0:00,1.2966,1.299,1.2858,1.2884,14645
2012.10.10,0:00,1.2883,1.2913,1.2835,1.2874,14038
2012.10.11,0:00,1.2873,1.2951,1.2825,1.2926,14618
2012.10.12,0:00,1.2926,1.2991,1.2922,1.2957,12528
2012.10.15,0:00,1.2953,1.2978,1.289,1.2948,12440
2012.10.16,0:00,1.2947,1.306,1.2942,1.3053,13767
2012.10.17,0:00,1.3052,1.3139,1.3052,1.3118,15304
2012.10.18,0:00,1.3117,1.3128,1.3055,1.3065,14011
2012.10.19,0:00,1.3066,1.3076,1.3012,1.3028,11937
2012.10.22,0:00,1.302,1.3083,1.3015,1.3059,11654
2012.10.23,0:00,1.3058,1.3075,1.2951,1.2985,13460
2012.10.24,0:00,1.2986,1.2996,1.292,1.2972,13999
2012.10.25,0:00,1.2971,1.3022,1.2926,1.2933,13632
2012.10.26,0:00,1.2932,1.2955,1.2882,1.2938,14878
2012.10.29,0:00,1.2938,1.2944,1.2885,1.2902,9089
2012.10.30,0:00,1.2902,1.2983,1.2886,1.2961,8903
2012.10.31,0:00,1.2956,1.302,1.2946,1.2959,12284
2012.11.01,0:00,1.2958,1.2982,1.2924,1.2942,11831
2012.11.02,0:00,1.2941,1.295,1.2821,1.2833,14649
2012.11.05,0:00,1.2815,1.2842,1.2767,1.2795,11898
2012.11.06,0:00,1.2794,1.2826,1.2763,1.2813,12652
2012.11.07,0:00,1.2812,1.2876,1.2736,1.277,18606
2012.11.08,0:00,1.2769,1.278,1.2717,1.2745,15754
2012.11.09,0:00,1.2746,1.2789,1.2689,1.271,15494
2012.11.12,0:00,1.2712,1.2738,1.2697,1.2709,9832
2012.11.13,0:00,1.2708,1.2728,1.2661,1.2703,15006
2012.11.14,0:00,1.2702,1.2777,1.27,1.2735,14266
2012.11.15,0:00,1.2734,1.2801,1.2717,1.278,13602
2012.11.16,0:00,1.2779,1.2784,1.269,1.2741,14072
2012.11.19,0:00,1.2747,1.2819,1.2739,1.2812,11871
2012.11.20,0:00,1.2813,1.2829,1.2764,1.2816,14101
2012.11.21,0:00,1.2817,1.2833,1.2736,1.2828,13932
2012.11.22,0:00,1.2827,1.2898,1.2825,1.2883,10922
2012.11.23,0:00,1.2882,1.299,1.2868,1.2976,11793
2012.11.26,0:00,1.2967,1.2984,1.2943,1.2971,11207
2012.11.27,0:00,1.297,1.3008,1.2915,1.2942,14705
2012.11.28,0:00,1.2941,1.2953,1.288,1.2952,14095
2012.11.29,0:00,1.2951,1.3013,1.2938,1.2978,12835
2012.11.30,0:00,1.2976,1.3027,1.2968,1.2982,13777
2012.12.03,0:00,1.2982,1.3075,1.2982,1.3053,12117
2012.12.04,0:00,1.3052,1.3108,1.3045,1.3093,12143
